time,vel
13.939456939697266,82.943085
13.944822072982788,74.95015
13.950135946273804,74.95015
13.955425024032593,69.009377
13.960921049118042,57.586823
13.966250896453857,57.586823
13.972134113311768,47.307816
13.977615118026733,47.307816
13.983510971069336,37.391224
13.988797903060913,30.993498
13.994065046310425,30.993498
13.999519109725952,26.657759
14.004961013793945,26.657759
14.010625123977661,20.165543
14.015948057174683,15.765628
14.021188974380493,15.765628
14.027116060256958,11.506603
14.032727003097534,11.506603
14.038556098937988,1.285304
14.043972969055176,-11.015775
14.049485921859741,-11.015775
14.054811000823975,-25.042097
14.060091972351074,-54.97411
14.065773963928223,-54.97411
14.07100510597229,-72.656418
14.076626062393188,-72.656418
14.081881046295166,-75.320099
14.087177991867065,-85.654152
14.092488050460815,-85.654152
14.097840070724487,-95.71653
14.10326099395752,-95.71653
14.108752012252808,-113.669113
14.114144086837769,-138.94519
14.119831085205078,-138.94519
14.125229120254517,-140.660782
14.130670070648193,-140.660782
14.137260913848877,-149.107773
14.142925024032593,-141.591522
14.148543119430542,-141.591522
14.153816938400269,-149.799728
14.159301996231079,-155.154831
14.1649489402771,-155.154831
14.170408964157104,-157.539978
14.17618703842163,-157.539978
14.181509017944336,-166.081451
14.186847925186157,-185.751266
14.192282915115356,-185.751266
14.197675943374634,-197.575562
14.202970027923584,-197.575562
14.208812952041626,-197.575562
14.214102029800415,-197.575562
14.219423055648804,-197.575562
14.224838018417358,-220.34938
14.230348110198975,-220.34938
14.235647916793823,-197.173508
14.240991115570068,-197.173508
14.246500015258789,-197.173508
14.252007961273193,-218.01329
14.257272958755493,-218.01329
14.262845993041992,-198.020096
14.26827597618103,-195.21492
14.276812076568604,-195.21492
14.282779932022095,-202.441025
14.288252115249634,-204.190292
14.294092893600464,-204.190292
14.299660921096802,-209.65213
14.305021047592163,-215.282867
14.310873031616211,-215.282867
14.316116094589233,-222.115631
14.32202410697937,-222.115631
14.327945947647095,-242.953751
14.333488941192627,-253.055939
14.339032888412476,-253.055939
14.344505071640015,-245.581482
14.350409984588623,-240.378525
14.355781078338623,-240.378525
14.36104702949524,-238.008316
14.366496086120605,-238.008316
14.371846914291382,-242.106903
14.377347946166992,-250.281067
14.382550954818726,-250.281067
14.388036012649536,-267.161926
14.393287897109985,-267.161926
14.39853811264038,-270.326935
14.404069900512695,-268.203186
