time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm
1542730348.417219, 139.367676, -2.031304, -1.525221, -20.000000, -3.335883, -150.000000
1542730348.422450, 139.367676, -2.031304, -1.558253, -20.000000, -3.303193, -150.000000
1542730348.428038, 139.367676, -2.031304, -1.590724, -20.000000, -3.247119, -150.000000
1542730348.433584, 139.367676, -2.031304, -1.622496, -20.000000, -3.177185, -150.000000
1542730348.438760, 139.341095, -1.764715, -1.652549, -20.000000, -3.005310, -150.000000
1542730348.444381, 139.341095, -1.764715, -1.681399, -20.000000, -2.884928, -150.000000
1542730348.449577, 139.341095, -1.764715, -1.709359, -20.000000, -2.796023, -150.000000
1542730348.454960, 139.341095, -1.764715, -1.735744, -20.000000, -2.638464, -150.000000
1542730348.460362, 139.321625, -1.437834, -1.759512, -20.000000, -2.376822, -150.000000
1542730348.465997, 139.321625, -1.437834, -1.781889, -20.000000, -2.237768, -150.000000
1542730348.471843, 139.321625, -1.437834, -1.802289, -20.000000, -2.039999, -150.000000
1542730348.477177, 139.302719, -1.252709, -1.820102, -20.000000, -1.781224, -150.000000
1542730348.482980, 139.302719, -1.252709, -1.835742, -20.000000, -1.564029, -150.000000
1542730348.488247, 139.302719, -1.252709, -1.848598, -20.000000, -1.285592, -150.000000
1542730348.494055, 139.287064, -1.068281, -1.858562, -20.000000, -0.996455, -150.000000
1542730348.499281, 139.287064, -1.068281, -1.865263, -20.000000, -0.670039, -150.000000
1542730348.504836, 139.287064, -1.068281, -1.869307, -20.000000, -0.404435, -150.000000
1542730348.510070, 139.275223, -0.871644, -1.870041, -20.000000, -0.073370, -150.000000
1542730348.515348, 139.275223, -0.871644, -1.867910, -20.000000, 0.213069, 150.000000
1542730348.521177, 139.275223, -0.871644, -1.862492, -20.000000, 0.541862, 150.000000
1542730348.526397, 139.275223, -0.871644, -1.854056, -20.000000, 0.843504, 150.000000
1542730348.531745, 139.266922, -0.675698, -1.842046, -20.000000, 1.201024, 150.000000
1542730348.537091, 139.266922, -0.675698, -1.826356, -20.000000, 1.568995, 150.000000
1542730348.542889, 139.266922, -0.675698, -1.807580, -20.000000, 1.877643, 150.000000
1542730348.548862, 139.257431, -0.603838, -1.785536, -20.000000, 2.204388, 150.000000
1542730348.554704, 139.257431, -0.603838, -1.760479, -20.000000, 2.505660, 150.000000
1542730348.560126, 139.257431, -0.603838, -1.732056, -20.000000, 2.842325, 150.000000
1542730348.565424, 139.251358, -0.476999, -1.700450, -20.000000, 3.160575, 150.000000
1542730348.571297, 139.251358, -0.476999, -1.666142, -20.000000, 3.430820, 150.000000
1542730348.577118, 139.251358, -0.476999, -1.629174, -20.000000, 3.696806, 150.000000
1542730348.582359, 139.246323, -0.374846, -1.589564, -20.000000, 3.961057, 150.000000
1542730348.587650, 139.246323, -0.374846, -1.547804, -20.000000, 4.175949, 150.000000
1542730348.592903, 139.246323, -0.374846, -1.503779, -20.000000, 4.402491, 150.000000
1542730348.598363, 139.245117, -0.233971, -1.457668, -20.000000, 4.611110, 150.000000
1542730348.603722, 139.245117, -0.233971, -1.410098, -20.000000, 4.756970, 150.000000
1542730348.609761, 139.245117, -0.233971, -1.361315, -20.000000, 4.878386, 150.000000
1542730348.615624, 139.245117, -0.233971, -1.311653, -20.000000, 4.966200, 150.000000
1542730348.620882, 139.243469, -0.165790, -1.261135, -20.000000, 5.051778, 150.000000
1542730348.626487, 139.243469, -0.165790, -1.209921, -20.000000, 5.121364, 150.000000
1542730348.632894, 139.243469, -0.165790, -1.158559, -20.000000, 5.136238, 150.000000
1542730348.638100, 139.242401, -0.115047, -1.107157, -20.000000, 5.140194, 150.000000
1542730348.643928, 139.242401, -0.115047, -1.055813, -20.000000, 5.134405, 150.000000
1542730348.649932, 139.242401, -0.115047, -1.004998, -20.000000, 5.081490, 150.000000
1542730348.655744, 139.241409, -0.085946, -0.954822, -20.000000, 5.017606, 150.000000
1542730348.661185, 139.241409, -0.085946, -0.905525, -20.000000, 4.929679, 150.000000
1542730348.666333, 139.241409, -0.085946, -0.857273, -20.000000, 4.825209, 150.000000
1542730348.672032, 139.241409, -0.085946, -0.810201, -20.000000, 4.707235, 150.000000
1542730348.677350, 139.241409, -0.085946, -0.764423, -20.000000, 4.577724, 150.000000
1542730348.682923, 139.241409, -0.085946, -0.719983, -20.000000, 4.444049, 150.000000
1542730348.688359, 139.240173, -0.048671, -0.676894, -20.000000, 4.308906, 150.000000
1542730348.693621, 139.240173, -0.048671, -0.635373, -20.000000, 4.152067, 150.000000
1542730348.699799, 139.240173, -0.048671, -0.595367, -20.000000, 4.000605, 150.000000
1542730348.705181, 139.240173, -0.048671, -0.556871, -20.000000, 3.849612, 150.000000
1542730348.711012, 139.239792, -0.035818, -0.519822, -20.000000, 3.704885, 150.000000
1542730348.716442, 139.239792, -0.035818, -0.484972, -20.000000, 3.484982, 150.000000
1542730348.722010, 139.239792, -0.035818, -0.451578, -20.000000, 3.339376, 150.000000
1542730348.727261, 139.240051, -0.011900, -0.419548, -20.000000, 3.203037, 150.000000
1542730348.732692, 139.240051, -0.011900, -0.388896, -20.000000, 3.065169, 150.000000
1542730348.737986, 139.240051, -0.011900, -0.360490, -20.000000, 2.840618, 150.000000
1542730348.743292, 139.240051, -0.011900, -0.333416, -20.000000, 2.707462, 150.000000
1542730348.748800, 139.239380, -0.024073, -0.307677, -20.000000, 2.573821, 150.000000
1542730348.754399, 139.239380, -0.024073, -0.283728, -20.000000, 2.394946, 150.000000
1542730348.759798, 139.239380, -0.024073, -0.261038, -20.000000, 2.268978, 150.000000
1542730348.765068, 139.237717, -0.056168, -0.239662, -20.000000, 2.137656, 150.000000
1542730348.770359, 139.237717, -0.056168, -0.219991, -20.000000, 1.967030, 150.000000
1542730348.776104, 139.237717, -0.056168, -0.201501, -20.000000, 1.848996, 150.000000
1542730348.781485, 139.235092, -0.098624, -0.184277, -20.000000, 1.722483, 150.000000
1542730348.786633, 139.235092, -0.098624, -0.168722, -20.000000, 1.555486, 150.000000
1542730348.792250, 139.235092, -0.098624, -0.154288, -20.000000, 1.443390, 150.000000
1542730348.797889, 139.235092, -0.098624, -0.140954, -20.000000, 1.333422, 150.000000
1542730348.803285, 139.230286, -0.178160, -0.128902, -20.000000, 1.205178, 150.000000
1542730348.808550, 139.230286, -0.178160, -0.118435, -20.000000, 1.046672, 150.000000
1542730348.814015, 139.230286, -0.178160, -0.109014, -20.000000, 0.942097, 150.000000
1542730348.819309, 139.227264, -0.172651, -0.100611, -20.000000, 0.840262, 150.000000
1542730348.824839, 139.227264, -0.172651, -0.093421, -20.000000, 0.719047, 150.000000
1542730348.830027, 139.227264, -0.172651, -0.087219, -20.000000, 0.620242, 150.000000
1542730348.835345, 139.227264, -0.172651, -0.081965, -20.000000, 0.525403, 150.000000
1542730348.841144, 139.224625, -0.158581, -0.077931, -20.000000, 0.403327, 150.000000
1542730348.846956, 139.224625, -0.158581, -0.074770, -20.000000, 0.316114, 150.000000
1542730348.852191, 139.224625, -0.158581, -0.072430, -20.000000, 0.234000, 150.000000
1542730348.857521, 139.223862, -0.104315, -0.070992, -20.000000, 0.143858, 150.000000
1542730348.862840, 139.223862, -0.104315, -0.070265, -20.000000, 0.072664, 150.000000
1542730348.868089, 139.223862, -0.104315, -0.070176, -20.000000, 0.008849, 150.000000
1542730348.873706, 139.221405, -0.119378, -0.071089, -20.000000, -0.091282, -150.000000
1542730348.879523, 139.221405, -0.119378, -0.072517, -20.000000, -0.142815, -150.000000
1542730348.885009, 139.221405, -0.119378, -0.074400, -20.000000, -0.188257, -150.000000
1542730348.890329, 139.216782, -0.184357, -0.076849, -20.000000, -0.244876, -150.000000
1542730348.895771, 139.216782, -0.184357, -0.079816, -20.000000, -0.296692, -150.000000
1542730348.901383, 139.216782, -0.184357, -0.083067, -20.000000, -0.325182, -150.000000
1542730348.907185, 139.216782, -0.184357, -0.086556, -20.000000, -0.348818, -150.000000
1542730348.912580, 139.214066, -0.168241, -0.090330, -20.000000, -0.377405, -150.000000
1542730348.917907, 139.214066, -0.168241, -0.094250, -20.000000, -0.392026, -150.000000
1542730348.923291, 139.214066, -0.168241, -0.098269, -20.000000, -0.401899, -150.000000
1542730348.928577, 139.208191, -0.242582, -0.102628, -20.000000, -0.435863, -150.000000
1542730348.933876, 139.208191, -0.242582, -0.107009, -20.000000, -0.438168, -150.000000
1542730348.939735, 139.208191, -0.242582, -0.111392, -20.000000, -0.438301, -150.000000
1542730348.944988, 139.202591, -0.274598, -0.115844, -20.000000, -0.445219, -150.000000
1542730348.950116, 139.202591, -0.274598, -0.120262, -20.000000, -0.441807, -150.000000
1542730348.955928, 139.202591, -0.274598, -0.124637, -20.000000, -0.437441, -150.000000
1542730348.961649, 139.198639, -0.247989, -0.128993, -20.000000, -0.435652, -150.000000
1542730348.966851, 139.198639, -0.247989, -0.133302, -20.000000, -0.430850, -150.000000
1542730348.972124, 139.198639, -0.247989, -0.137560, -20.000000, -0.425840, -150.000000
1542730348.977480, 139.198639, -0.247989, -0.141768, -20.000000, -0.420746, -150.000000
1542730348.983256, 139.198853, -0.124475, -0.145620, -20.000000, -0.385176, -150.000000
1542730348.989164, 139.198853, -0.124475, -0.149408, -20.000000, -0.378811, -150.000000
1542730348.994992, 139.198853, -0.124475, -0.153105, -20.000000, -0.369722, -150.000000
1542730349.000210, 139.198853, -0.124475, -0.156753, -20.000000, -0.364856, -150.000000
1542730349.006096, 139.205627, 0.112878, -0.159610, -20.000000, -0.285690, -150.000000
1542730349.012014, 139.205627, 0.112878, -0.162278, -20.000000, -0.266762, -150.000000
1542730349.017232, 139.212082, 0.229215, -0.164354, -20.000000, -0.207651, -150.000000
1542730349.022518, 139.212082, 0.229215, -0.166031, -20.000000, -0.167686, -150.000000
1542730349.028014, 139.212082, 0.229215, -0.167234, -20.000000, -0.120266, -150.000000
1542730349.033815, 139.212082, 0.229215, -0.167859, -20.000000, -0.062513, -150.000000
1542730349.039904, 139.221054, 0.356126, -0.167367, -20.000000, 0.049255, 150.000000
1542730349.045715, 139.221054, 0.356126, -0.166081, -20.000000, 0.128518, 150.000000
1542730349.050924, 139.221054, 0.356126, -0.163885, -20.000000, 0.219617, 150.000000
1542730349.056176, 139.229736, 0.415090, -0.160387, -20.000000, 0.349817, 150.000000
1542730349.061612, 139.229736, 0.415090, -0.155757, -20.000000, 0.462991, 150.000000
1542730349.066970, 139.229736, 0.415090, -0.149896, -20.000000, 0.586151, 150.000000
1542730349.073520, 139.239960, 0.486763, -0.142523, -20.000000, 0.737242, 150.000000
1542730349.079409, 139.239960, 0.486763, -0.133539, -20.000000, 0.898471, 150.000000
1542730349.085268, 139.239960, 0.486763, -0.123085, -20.000000, 1.045374, 150.000000
1542730349.090489, 139.246902, 0.437869, -0.111244, -20.000000, 1.184028, 150.000000
1542730349.095689, 139.246902, 0.437869, -0.097878, -20.000000, 1.336644, 150.000000
1542730349.100930, 139.246902, 0.437869, -0.082983, -20.000000, 1.489511, 150.000000
1542730349.106387, 139.257599, 0.510724, -0.066396, -20.000000, 1.658663, 150.000000
1542730349.111823, 139.257599, 0.510724, -0.048373, -20.000000, 1.802309, 150.000000
1542730349.117527, 139.257599, 0.510724, -0.029024, -20.000000, 1.934916, 150.000000
1542730349.122805, 139.257599, 0.510724, -0.008407, -20.000000, 2.061749, 150.000000
1542730349.128644, 139.265259, 0.469795, 0.013248, 20.000000, 2.165424, 150.000000
1542730349.133930, 139.265259, 0.469795, 0.035752, 20.000000, 2.250426, 150.000000
1542730349.139557, 139.265259, 0.469795, 0.059077, 20.000000, 2.332522, 150.000000
1542730349.144732, 139.264893, 0.235931, 0.082383, 20.000000, 2.330547, 150.000000
1542730349.150436, 139.264893, 0.235931, 0.106120, 20.000000, 2.373724, 150.000000
1542730349.155770, 139.264893, 0.235931, 0.129979, 20.000000, 2.385915, 150.000000
1542730349.161056, 139.261200, 0.026800, 0.153110, 20.000000, 2.313072, 150.000000
1542730349.166369, 139.261200, 0.026800, 0.175976, 20.000000, 2.286662, 150.000000
1542730349.171726, 139.261200, 0.026800, 0.198097, 20.000000, 2.212084, 150.000000
1542730349.177055, 139.261200, 0.026800, 0.219181, 20.000000, 2.108396, 150.000000
1542730349.182237, 139.256363, -0.112619, 0.238567, 20.000000, 1.938575, 150.000000
1542730349.188190, 139.256363, -0.112619, 0.256318, 20.000000, 1.775141, 150.000000
1542730349.193694, 139.256363, -0.112619, 0.272210, 20.000000, 1.589184, 150.000000
1542730349.199300, 139.250061, -0.225492, 0.285690, 20.000000, 1.347973, 150.000000
1542730349.205865, 139.250061, -0.225492, 0.297061, 20.000000, 1.137088, 150.000000
1542730349.211119, 139.250061, -0.225492, 0.305938, 20.000000, 0.887732, 150.000000
1542730349.216514, 139.226318, -0.742601, 0.310751, 20.000000, 0.481294, 150.000000
1542730349.221760, 139.226318, -0.742601, 0.312848, 20.000000, 0.209673, 150.000000
1542730349.227597, 139.226318, -0.742601, 0.311959, 20.000000, -0.088865, -150.000000
1542730349.232925, 139.226318, -0.742601, 0.307950, 20.000000, -0.400924, -150.000000
1542730349.238300, 139.184036, -1.500979, 0.298556, 20.000000, -0.939403, -150.000000
1542730349.243767, 139.184036, -1.500979, 0.285789, 20.000000, -1.276662, -150.000000
1542730349.249187, 139.184036, -1.500979, 0.269455, 20.000000, -1.633380, -150.000000
1542730349.254406, 139.132736, -2.137943, 0.247647, 20.000000, -2.180826, -150.000000
1542730349.260096, 139.132736, -2.137943, 0.221586, 20.000000, -2.606129, -150.000000
1542730349.266153, 139.132736, -2.137943, 0.191381, 20.000000, -3.020467, -150.000000
1542730349.271573, 139.074051, -2.662985, 0.155406, 20.000000, -3.597514, -150.000000
1542730349.277700, 139.074051, -2.662985, 0.114923, 20.000000, -4.048255, -150.000000
1542730349.283110, 139.074051, -2.662985, 0.069068, 20.000000, -4.585549, -150.000000
1542730349.288407, 138.977661, -3.932397, 0.014806, 20.000000, -5.426177, -150.000000
1542730349.293826, 138.977661, -3.932397, -0.044978, -20.000000, -5.978445, -150.000000
1542730349.299121, 138.977661, -3.932397, -0.110353, -20.000000, -6.537485, -150.000000
1542730349.304933, 138.977661, -3.932397, -0.181628, -20.000000, -7.127462, -150.000000
1542730349.310305, 138.873962, -4.788978, -0.261396, -20.000000, -7.976867, -150.000000
1542730349.315526, 138.873962, -4.788978, -0.347913, -20.000000, -8.651712, -150.000000
1542730349.320951, 138.873962, -4.788978, -0.441119, -20.000000, -9.320570, -150.000000
1542730349.326817, 138.726288, -6.395648, -0.545654, -20.000000, -10.453479, -150.000000
1542730349.334149, 138.726288, -6.395648, -0.657571, -20.000000, -11.191728, -150.000000
1542730349.339634, 138.726288, -6.395648, -0.777124, -20.000000, -11.955272, -150.000000
1542730349.345134, 138.561234, -7.673681, -0.908156, -20.000000, -13.103165, -150.000000
1542730349.350759, 138.561234, -7.673681, -1.047715, -20.000000, -13.955906, -150.000000
1542730349.356241, 138.561234, -7.673681, -1.196018, -20.000000, -14.830346, -150.000000
1542730349.361522, 138.425034, -7.620052, -1.353203, -20.000000, -15.718452, -150.000000
1542730349.366819, 138.425034, -7.620052, -1.519415, -20.000000, -16.621253, -150.000000
1542730349.372246, 138.425034, -7.620052, -1.694769, -20.000000, -17.535373, -150.000000
1542730349.377535, 138.302460, -7.226053, -1.878005, -20.000000, -18.323657, -150.000000
1542730349.382720, 138.302460, -7.226053, -2.070053, -20.000000, -19.204748, -150.000000
1542730349.388263, 138.302460, -7.226053, -2.270170, -20.000000, -20.011755, -150.000000
1542730349.393646, 138.302460, -7.226053, -2.477683, -20.000000, -20.751211, -150.000000
1542730349.398932, 138.160858, -7.522457, -2.692608, -20.000000, -21.492543, -150.000000
1542730349.404705, 138.160858, -7.522457, -2.913137, -20.000000, -22.052943, -150.000000
1542730349.410071, 138.160858, -7.522457, -3.138436, -20.000000, -22.529828, -150.000000
1542730349.415529, 137.945587, -9.603045, -3.373233, -20.000000, -23.479731, -150.000000
1542730349.420778, 137.945587, -9.603045, -3.610318, -20.000000, -23.708457, -150.000000
1542730349.426090, 137.945587, -9.603045, -3.849681, -20.000000, -23.936358, -150.000000
1542730349.431805, 137.767212, -9.728518, -4.090987, -20.000000, -24.130553, -150.000000
1542730349.437156, 137.767212, -9.728518, -4.332602, -20.000000, -24.161501, -150.000000
1542730349.442472, 137.767212, -9.728518, -4.574375, -20.000000, -24.177309, -150.000000
1542730349.447863, 137.767212, -9.728518, -4.815580, -20.000000, -24.120566, -150.000000
1542730349.453160, 137.576401, -10.128598, -5.056617, -20.000000, -24.103639, -150.000000
1542730349.459002, 137.576401, -10.128598, -5.295353, -20.000000, -23.873614, -150.000000
1542730349.464618, 137.576401, -10.128598, -5.531598, -20.000000, -23.624452, -150.000000
1542730349.469960, 137.371948, -10.685794, -5.766362, -20.000000, -23.476478, -150.000000
1542730349.475289, 137.371948, -10.685794, -5.997388, -20.000000, -23.102521, -150.000000
1542730349.480686, 137.371948, -10.685794, -6.224685, -20.000000, -22.729781, -150.000000
1542730349.485987, 137.193954, -10.280499, -6.446897, -20.000000, -22.221202, -150.000000
1542730349.491396, 137.193954, -10.280499, -6.663426, -20.000000, -21.652889, -150.000000
1542730349.496733, 137.193954, -10.280499, -6.875362, -20.000000, -21.193595, -150.000000
1542730349.502101, 137.193954, -10.280499, -7.082435, -20.000000, -20.707285, -150.000000
1542730349.507383, 137.032852, -9.643109, -7.282683, -20.000000, -20.024801, -150.000000
1542730349.513157, 137.032852, -9.643109, -7.475470, -20.000000, -19.278689, -150.000000
1542730349.518515, 137.032852, -9.643109, -7.662488, -20.000000, -18.701773, -150.000000
1542730349.523813, 136.890518, -8.796328, -7.841065, -20.000000, -17.857737, -150.000000
1542730349.529211, 136.890518, -8.796328, -8.011344, -20.000000, -17.027919, -150.000000
1542730349.534603, 136.890518, -8.796328, -8.174552, -20.000000, -16.320758, -150.000000
1542730349.540179, 136.766785, -7.875452, -8.327697, -20.000000, -15.314524, -150.000000
1542730349.545622, 136.766785, -7.875452, -8.471341, -20.000000, -14.364379, -150.000000
1542730349.550920, 136.766785, -7.875452, -8.606331, -20.000000, -13.499052, -150.000000
1542730349.556737, 136.766785, -7.875452, -8.732180, -20.000000, -12.584896, -150.000000
1542730349.562006, 136.660995, -6.906580, -8.842191, -20.000000, -11.001092, -150.000000
1542730349.567369, 136.660995, -6.906580, -8.941861, -20.000000, -9.967013, -150.000000
1542730349.572803, 136.660995, -6.906580, -9.030534, -20.000000, -8.867226, -150.000000
1542730349.578438, 136.660995, -6.906580, -9.107710, -20.000000, -7.717591, -150.000000
1542730349.583752, 136.598923, -5.193677, -9.170595, -20.000000, -6.288529, -150.000000
1542730349.588979, 136.598923, -5.193677, -9.216444, -20.000000, -4.584942, -150.000000
1542730349.594445, 136.598923, -5.193677, -9.249551, -20.000000, -3.310640, -150.000000
1542730349.599999, 136.548187, -4.088794, -9.261786, -20.000000, -1.223498, -150.000000
1542730349.605933, 136.548187, -4.088794, -9.259828, -20.000000, 0.195811, 150.000000
1542730349.611251, 136.548187, -4.088794, -9.242943, -20.000000, 1.688475, 150.000000
1542730349.616539, 136.498901, -3.458422, -9.205206, -20.000000, 3.773681, 150.000000
1542730349.621993, 136.498901, -3.458422, -9.151218, -20.000000, 5.398847, 150.000000
1542730349.627451, 136.498901, -3.458422, -9.080485, -20.000000, 7.073256, 150.000000
1542730349.632685, 136.472183, -2.517016, -8.990332, -20.000000, 9.015286, 150.000000
1542730349.637935, 136.472183, -2.517016, -8.883137, -20.000000, 10.719549, 150.000000
1542730349.643456, 136.472183, -2.517016, -8.758987, -20.000000, 12.414916, 150.000000
1542730349.648664, 136.472183, -2.517016, -8.619376, -20.000000, 13.961173, 150.000000
1542730349.654078, 136.425400, -2.549880, -8.464022, -20.000000, 15.535324, 150.000000
1542730349.659370, 136.425400, -2.549880, -8.293812, -20.000000, 17.021095, 150.000000
1542730349.665001, 136.425400, -2.549880, -8.109954, -20.000000, 18.385800, 150.000000
1542730349.670460, 136.403625, -1.909778, -7.911246, -20.000000, 19.870764, 150.000000
1542730349.675905, 136.403625, -1.909778, -7.701719, -20.000000, 20.952730, 150.000000
1542730349.681134, 136.403625, -1.909778, -7.482901, -20.000000, 21.881722, 150.000000
1542730349.686551, 136.384552, -1.504984, -7.249355, -20.000000, 23.354588, 150.000000
1542730349.691934, 136.384552, -1.504984, -7.009150, -20.000000, 24.020567, 150.000000
1542730349.697174, 136.384552, -1.504984, -6.763530, -20.000000, 24.561956, 150.000000
1542730349.702566, 136.373169, -1.088891, -6.512312, -20.000000, 25.121807, 150.000000
1542730349.707859, 136.373169, -1.088891, -6.258289, -20.000000, 25.402347, 150.000000
1542730349.713296, 136.373169, -1.088891, -6.002747, -20.000000, 25.554210, 150.000000
1542730349.718678, 136.373169, -1.088891, -5.746989, -20.000000, 25.575746, 150.000000
1542730349.723923, 136.361374, -0.847502, -5.490496, -20.000000, 25.649322, 150.000000
1542730349.730082, 136.361374, -0.847502, -5.236178, -20.000000, 25.431780, 150.000000
1542730349.735861, 136.361374, -0.847502, -4.985103, -20.000000, 25.107534, 150.000000
1542730349.741128, 136.344543, -0.919709, -4.736876, -20.000000, 24.822682, 150.000000
1542730349.746403, 136.344543, -0.919709, -4.493646, -20.000000, 24.323030, 150.000000
1542730349.752210, 136.344543, -0.919709, -4.256144, -20.000000, 23.750207, 150.000000
1542730349.757539, 136.326767, -0.949764, -4.026259, -20.000000, 22.988481, 150.000000
1542730349.762995, 136.326767, -0.949764, -3.803432, -20.000000, 22.282642, 150.000000
1542730349.768352, 136.326767, -0.949764, -3.588202, -20.000000, 21.523067, 150.000000
1542730349.773771, 136.326767, -0.949764, -3.380984, -20.000000, 20.721724, 150.000000
1542730349.779035, 136.296494, -1.294147, -3.184860, -20.000000, 19.612421, 150.000000
1542730349.784314, 136.296494, -1.294147, -2.997490, -20.000000, 18.737075, 150.000000
1542730349.789709, 136.296494, -1.294147, -2.819153, -20.000000, 17.833627, 150.000000
1542730349.794974, 136.262207, -1.579909, -2.653221, -20.000000, 16.593199, 150.000000
1542730349.800201, 136.262207, -1.579909, -2.496820, -20.000000, 15.640118, 150.000000
1542730349.806063, 136.262207, -1.579909, -2.350097, -20.000000, 14.672272, 150.000000
1542730349.811462, 136.225143, -1.803841, -2.216323, -20.000000, 13.377471, 150.000000
1542730349.816949, 136.225143, -1.803841, -2.092449, -20.000000, 12.387349, 150.000000
1542730349.823968, 136.225143, -1.803841, -1.978473, -20.000000, 11.397582, 150.000000
1542730349.829747, 136.225143, -1.803841, -1.874243, -20.000000, 10.423073, 150.000000
1542730349.835331, 136.195343, -1.729280, -1.782039, -20.000000, 9.220331, 150.000000
1542730349.840568, 136.195343, -1.729280, -1.699184, -20.000000, 8.285493, 150.000000
1542730349.845862, 136.195343, -1.729280, -1.625326, -20.000000, 7.385820, 150.000000
1542730349.851053, 136.158936, -1.865878, -1.560358, -20.000000, 6.496854, 150.000000
1542730349.856594, 136.158936, -1.865878, -1.503313, -20.000000, 5.704507, 150.000000
1542730349.862227, 136.158936, -1.865878, -1.458432, -20.000000, 4.488060, 150.000000
1542730349.867415, 136.131668, -1.696091, -1.420151, -20.000000, 3.828108, 150.000000
1542730349.872669, 136.131668, -1.696091, -1.391634, -20.000000, 2.851715, 150.000000
1542730349.878454, 136.131668, -1.696091, -1.369500, -20.000000, 2.213342, 150.000000
1542730349.883691, 136.106354, -1.553978, -1.352936, -20.000000, 1.656436, 150.000000
1542730349.889484, 136.106354, -1.553978, -1.343611, -20.000000, 0.932483, 150.000000
1542730349.895221, 136.106354, -1.553978, -1.339305, -20.000000, 0.430650, 150.000000
1542730349.900488, 136.088974, -1.274333, -1.338687, -20.000000, 0.061779, 150.000000
1542730349.905909, 136.088974, -1.274333, -1.344572, -20.000000, -0.588488, -150.000000
1542730349.911172, 136.088974, -1.274333, -1.353833, -20.000000, -0.926176, -150.000000
1542730349.916639, 136.074982, -1.037101, -1.365240, -20.000000, -1.140619, -150.000000
1542730349.921905, 136.074982, -1.037101, -1.378789, -20.000000, -1.354969, -150.000000
1542730349.927180, 136.074982, -1.037101, -1.393670, -20.000000, -1.488062, -150.000000
1542730349.932862, 136.074982, -1.037101, -1.409225, -20.000000, -1.555490, -150.000000
1542730349.938459, 136.062729, -0.864342, -1.424221, -20.000000, -1.499611, -150.000000
1542730349.943799, 136.062729, -0.864342, -1.440203, -20.000000, -1.598232, -150.000000
1542730349.949050, 136.062729, -0.864342, -1.454788, -20.000000, -1.458513, -150.000000
1542730349.954294, 136.062729, -0.864342, -1.467392, -20.000000, -1.260367, -150.000000
1542730349.959680, 136.052750, -0.716679, -1.478222, -20.000000, -1.083031, -150.000000
1542730349.965510, 136.052750, -0.716679, -1.486147, -20.000000, -0.792453, -150.000000
1542730349.970822, 136.041153, -0.680895, -1.490781, -20.000000, -0.463365, -150.000000
1542730349.976104, 136.041153, -0.680895, -1.492894, -20.000000, -0.211303, -150.000000
1542730349.981423, 136.041153, -0.680895, -1.491269, -20.000000, 0.162462, 150.000000
1542730349.986875, 136.041153, -0.680895, -1.485802, -20.000000, 0.546659, 150.000000
1542730349.992291, 136.029861, -0.654139, -1.476381, -20.000000, 0.942178, 150.000000
1542730349.997494, 136.029861, -0.654139, -1.463795, -20.000000, 1.258605, 150.000000
1542730350.002794, 136.029861, -0.654139, -1.447522, -20.000000, 1.627283, 150.000000
1542730350.008198, 136.029861, -0.654139, -1.427769, -20.000000, 1.975304, 150.000000
1542730350.013468, 136.016479, -0.695428, -1.404706, -20.000000, 2.306319, 150.000000
1542730350.019243, 136.016479, -0.695428, -1.378721, -20.000000, 2.598420, 150.000000
1542730350.024618, 136.016479, -0.695428, -1.350171, -20.000000, 2.854998, 150.000000
1542730350.029881, 136.005173, -0.662263, -1.319273, -20.000000, 3.089793, 150.000000
1542730350.035314, 136.005173, -0.662263, -1.286620, -20.000000, 3.265376, 150.000000
1542730350.041134, 136.005173, -0.662263, -1.252650, -20.000000, 3.396999, 150.000000
1542730350.046725, 135.992279, -0.686183, -1.217887, -20.000000, 3.476226, 150.000000
1542730350.052161, 135.992279, -0.686183, -1.181748, -20.000000, 3.613976, 150.000000
1542730350.057680, 135.992279, -0.686183, -1.145573, -20.000000, 3.617483, 150.000000
1542730350.063491, 135.980835, -0.661289, -1.109680, -20.000000, 3.589247, 150.000000
1542730350.068937, 135.980835, -0.661289, -1.073691, -20.000000, 3.598952, 150.000000
1542730350.074696, 135.980835, -0.661289, -1.038679, -20.000000, 3.501227, 150.000000
1542730350.080599, 135.980835, -0.661289, -1.004908, -20.000000, 3.377042, 150.000000
1542730350.085784, 135.962143, -0.837998, -0.972467, -20.000000, 3.244129, 150.000000
1542730350.091845, 135.962143, -0.837998, -0.941671, -20.000000, 3.079554, 150.000000
1542730350.097129, 135.962143, -0.837998, -0.912699, -20.000000, 2.897196, 150.000000
1542730350.102947, 135.948990, -0.785480, -0.885554, -20.000000, 2.714568, 150.000000
1542730350.108300, 135.948990, -0.785480, -0.860702, -20.000000, 2.485154, 150.000000
1542730350.114029, 135.948990, -0.785480, -0.838025, -20.000000, 2.267675, 150.000000
1542730350.119415, 135.940247, -0.642330, -0.817178, -20.000000, 2.084720, 150.000000
1542730350.125219, 135.940247, -0.642330, -0.798157, -20.000000, 1.902148, 150.000000
1542730350.130568, 135.940247, -0.642330, -0.781245, -20.000000, 1.691158, 150.000000
1542730350.136383, 135.934555, -0.487160, -0.765886, -20.000000, 1.535933, 150.000000
1542730350.141668, 135.934555, -0.487160, -0.752814, -20.000000, 1.307216, 150.000000
1542730350.147468, 135.934555, -0.487160, -0.741373, -20.000000, 1.144050, 150.000000
1542730350.152817, 135.934555, -0.487160, -0.731353, -20.000000, 1.002046, 150.000000
